TCS,,,,,,,RELIANCE,,,,,,,LT,,,,,,,TATAPOWER,,,,,,,IRCTC,,,,,,
9/18/2019,4.639999866,4.639999866,4.409999847,4.429999828,4.141087055,203000,9/27/2019,1280.363403,1302.6521,1271.943237,1296.758057,1283.898926,8795570,9/27/2019,1484.050049,1491.699951,1462,1472.650024,1378.929688,2167976,9/27/2019,63.70000076,64,61.90000153,62.09999847,58.94914627,5874118,,,,,,,
9/19/2019,4.449999809,4.670000076,4.369999886,4.510000229,4.215869904,185700,9/30/2019,1297.699097,1323.207275,1293.290894,1319.740234,1306.65332,11659226,9/30/2019,1473,1484,1448.199951,1474.25,1380.427856,2961398,9/30/2019,62.5,62.79999924,61,62.5,59.32885361,7001421,,,,,,,
9/20/2019,4.5,4.630000114,4.300000191,4.320000172,4.038260937,185900,10/1/2019,1324.445557,1329.398682,1281.155884,1292.646973,1279.828613,8270254,10/1/2019,1480,1496.449951,1439.150024,1464.050049,1370.877075,2578275,10/1/2019,62.5,62.84999847,58.75,59.34999847,56.33867645,9081992,,,,,,,
9/23/2019,4.320000172,4.369999886,4.170000076,4.309999943,4.028913021,195000,10/3/2019,1273.924438,1302.35498,1269.268555,1298.739258,1285.860718,6241716,10/3/2019,1445.449951,1475.5,1422.25,1458.050049,1365.258789,1966976,10/3/2019,58.95000076,59.75,58.59999847,59.34999847,56.33867645,5139225,,,,,,,
9/24/2019,4.380000114,4.380000114,4.199999809,4.289999962,4.01021719,166400,10/4/2019,1307.506104,1316.124512,1291.606812,1295.816895,1282.967163,6918922,10/4/2019,1463.800049,1474,1420.099976,1424.900024,1334.218506,3266487,10/4/2019,59.79999924,59.95000076,57.79999924,58,55.05717468,4218735,,,,,,,
9/25/2019,4.300000191,4.380000114,4.25,4.269999981,3.991521835,115800,10/7/2019,1295.816895,1308.397705,1289.477051,1297.798218,1284.928955,4643419,10/7/2019,1420,1429,1381.050049,1397.849976,1308.889893,2192329,10/7/2019,58.25,59,56.75,58.20000076,55.24703217,8486582,,,,,,,
9/26/2019,4.230000019,4.269999981,4.070000172,4.25,3.972826242,279500,10/9/2019,1296.411377,1317.461792,1280.363403,1312.310547,1299.297241,8117158,10/9/2019,1401,1433.400024,1399.099976,1426.25,1335.482666,1818865,10/9/2019,58.5,61.75,58.04999924,61.45000076,58.33213043,12749464,,,,,,,
9/27/2019,4.300000191,4.46999979,4.239999771,4.360000134,4.075652599,185200,10/10/2019,1312.558228,1356.145142,1308.595825,1349.953735,1336.567139,16155443,10/10/2019,1423,1432,1407.050049,1425.099976,1334.40564,1626821,10/10/2019,61.09999847,62.09999847,60.40000153,61.59999847,58.47451401,7059183,,,,,,,
9/30/2019,4.360000134,4.5,4.360000134,4.420000076,4.13173914,190000,10/11/2019,1350.894897,1352.776978,1323.999756,1339.899048,1326.612183,7659571,10/11/2019,1431,1450,1420.199951,1427.699951,1336.840332,2024214,10/11/2019,62,62,60.70000076,61.09999847,57.99988556,6976429,,,,,,,
10/1/2019,4.449999809,4.630000114,4.389999866,4.440000057,4.150434971,239400,10/14/2019,1352.133179,1352.133179,1338.165527,1345.248413,1331.908447,6181455,10/14/2019,1435,1439.900024,1418.349976,1423.949951,1333.328857,2220364,10/14/2019,60.75,61.59999847,59.54999924,59.79999924,56.76584625,4814837,,,,,,,
10/2/2019,4.349999905,4.46999979,4.309999943,4.460000038,4.169130325,239900,10/15/2019,1349.706177,1357.135742,1341.58313,1351.340698,1337.94043,4463991,10/15/2019,1429.099976,1444.800049,1420.650024,1432.25,1341.10083,1797471,10/15/2019,60,60.29999924,59.15000153,59.75,56.71837997,4933745,,,,,,,
10/3/2019,4.389999866,4.559999943,4.369999886,4.53000021,4.234565258,133700,10/16/2019,1357.036621,1366.695068,1350.894897,1359.463623,1345.982788,8954786,10/16/2019,1440,1441.800049,1416.25,1424.199951,1333.562866,2446615,10/16/2019,60,60.04999924,57.79999924,58.09999847,55.15209961,7716452,,,,,,,
10/4/2019,4.460000038,4.550000191,4.389999866,4.420000076,4.13173914,141600,10/17/2019,1362.088745,1385.863403,1359.116943,1383.386841,1369.668823,7401968,10/17/2019,1428,1438.599976,1420.199951,1424.349976,1333.703491,2304434,10/17/2019,58.15000153,60.20000076,57.59999847,59.84999847,56.81330872,11906599,,,,,,,
10/7/2019,4.400000095,4.480000019,4.380000114,4.400000095,4.113043785,174600,10/18/2019,1390.816406,1414.492065,1385.566162,1403.050537,1389.137451,12978275,10/18/2019,1428,1457,1425.400024,1447.800049,1355.661133,3516394,10/18/2019,60,60.5,59.20000076,59.95000076,56.90823364,10786215,,,,,,,
10/8/2019,4.309999943,4.369999886,4.199999809,4.210000038,3.935434818,180300,10/22/2019,1411.619263,1423.358032,1390.172607,1400.871094,1386.979736,12823466,10/22/2019,1448.5,1467.800049,1439.150024,1442.550049,1350.745361,2858390,10/22/2019,59.84999847,60.70000076,58.84999847,59.20000076,56.19628906,8748155,,,,,,,
10/9/2019,4.25,4.380000114,4.210000038,4.340000153,4.056956768,285300,10/23/2019,1403.000977,1412.560303,1370.162231,1379.325317,1365.647583,8512900,10/23/2019,1445,1448.900024,1418.599976,1431.800049,1340.679321,2410781,10/23/2019,59.54999924,62.25,59.25,61.09999847,57.99988556,9254939,,,,,,,
10/10/2019,4.300000191,4.429999828,4.239999771,4.25,3.972826242,281600,10/24/2019,1387.844604,1427.865234,1373.530273,1422.961792,1408.851318,10449504,10/24/2019,1460,1467,1426.349976,1432.25,1341.10083,3646005,10/24/2019,61.5,61.5,58.5,59.15000153,56.1488266,5162218,,,,,,,
10/11/2019,4.360000134,4.570000172,4.349999905,4.489999771,4.197173595,170300,10/25/2019,1427.568115,1427.914795,1397.998413,1417.760986,1403.702026,6248688,10/25/2019,1439.949951,1441.699951,1420.099976,1425,1334.312012,2013793,10/25/2019,59.65000153,59.65000153,57.25,57.59999847,54.67747116,4657499,,,,,,,
10/14/2019,4.409999847,4.550000191,4.389999866,4.480000019,4.187826157,121400,10/27/2019,1427.468994,1431.431519,1416.572266,1420.782349,1406.693481,1391348,10/27/2019,1436.699951,1438.949951,1428.849976,1434.400024,1343.113892,398258,10/27/2019,58.45000076,58.59999847,57.65000153,58.15000153,55.19956589,674171,,,,,,,
10/15/2019,4.480000019,4.619999886,4.409999847,4.559999943,4.262608528,179100,10/29/2019,1431.926758,1466.102783,1428.558716,1453.274414,1438.863281,11892161,10/29/2019,1435.5,1464.800049,1431,1461.099976,1368.114624,3351491,10/29/2019,58.5,59.29999924,57.90000153,58.45000076,55.48434448,14361888,,,,,,,
10/16/2019,4.559999943,4.630000114,4.5,4.550000191,4.253261089,202300,10/30/2019,1466.102783,1470.610107,1446.587769,1465.211304,1450.681885,7541537,10/30/2019,1469.949951,1491.949951,1465,1474.25,1380.427856,3722066,10/30/2019,58.70000076,59,58.25,58.59999847,55.62673187,4477801,,,,,,,
10/17/2019,4.739999771,4.75,4.590000153,4.679999828,4.374782562,233500,10/31/2019,1470.065308,1475.662231,1447.974609,1450.599731,1436.215088,8982513,10/31/2019,1481,1486.5,1467.25,1473.050049,1379.304199,2210277,10/31/2019,58.90000153,59.70000076,58.40000153,59.29999924,56.2912178,8154223,,,,,,,
10/18/2019,4.630000114,4.730000019,4.630000114,4.699999809,4.393478394,170900,11/1/2019,1441.337524,1448.07373,1427.468994,1443.219727,1428.908447,6416833,11/1/2019,1476.699951,1481.050049,1445,1449.400024,1357.159302,2287220,11/1/2019,59.59999847,60.29999924,59.15000153,59.5,56.48106766,6997405,,,,,,,
10/21/2019,4.710000038,4.889999866,4.650000095,4.860000134,4.543043613,237000,11/4/2019,1452.135254,1457.187378,1431.530518,1443.962646,1429.643799,6490272,11/4/2019,1457.800049,1468,1450,1452.199951,1359.781128,1459894,11/4/2019,59.75,60.79999924,59.20000076,59.70000076,56.67092133,9648773,,,,,,,
10/22/2019,4.849999905,4.869999886,4.639999866,4.820000172,4.505652428,222300,11/5/2019,1449.36145,1455.156616,1427.468994,1433.709839,1419.492798,5854289,11/5/2019,1455,1459.599976,1432,1439.800049,1348.170166,2401916,11/5/2019,60.09999847,60.15000153,58.45000076,58.70000076,55.72166061,5308306,,,,,,,
10/23/2019,4.820000172,5.019999981,4.800000191,4.989999771,4.664565086,221000,11/6/2019,1429.153076,1432.867798,1415.086426,1421.42627,1407.331055,6749668,11/6/2019,1440,1466.949951,1437.75,1453.050049,1360.577148,2434431,11/6/2019,58.70000076,59.25,57.90000153,58.90000153,55.91151047,8233444,,,,,,,
10/24/2019,5,5,4.840000153,4.909999847,4.589782715,221400,11/7/2019,1421.525391,1449.262451,1418.751709,1444.903809,1430.575684,6499781,11/7/2019,1459.949951,1459.949951,1431,1435.050049,1343.722534,1999085,11/7/2019,59.40000153,59.40000153,57.5,58.75,55.76912308,9181608,,,,,,,
10/25/2019,4.869999886,5.03000021,4.820000172,4.949999809,4.627173901,181600,11/8/2019,1435.393921,1445.943848,1427.766235,1431.926758,1417.727295,5546929,11/8/2019,1429.949951,1448,1420,1423,1332.439331,2217408,11/8/2019,59.54999924,60.34999847,58.65000153,59.54999924,56.52853012,25224076,,,,,,,
10/28/2019,4.96999979,5.150000095,4.889999866,4.920000076,4.59913063,198000,11/11/2019,1425.586914,1430.688477,1409.192261,1414.392944,1400.367554,5241641,11/11/2019,1419.199951,1430.75,1408.050049,1417,1326.821167,2097492,11/11/2019,60.79999924,60.79999924,56.59999847,57.5,54.58254242,24360351,,,,,,,
10/29/2019,4.900000095,5.139999866,4.800000191,5.050000191,4.72065258,559600,11/13/2019,1416.572266,1462.04126,1416.572266,1458.475098,1444.012451,11641679,11/13/2019,1418.449951,1419.849976,1389.050049,1393,1304.348633,2929404,11/13/2019,57.84999847,57.95000076,55.04999924,55.40000153,52.58909607,10060059,,,,,,,
10/30/2019,4.75,4.869999886,3.940000057,3.970000029,3.711086988,1667100,11/14/2019,1462.140381,1467.687744,1442.130005,1449.014771,1434.645996,6580126,11/14/2019,1397,1405.949951,1376.949951,1380.449951,1292.597168,3000518,11/14/2019,55.29999924,55.95000076,54.34999847,54.65000153,51.87715149,6076033,,,,,,,
10/31/2019,3.950000048,4.320000172,3.890000105,4.21999979,3.944782495,554500,11/15/2019,1451.887573,1472.838989,1449.411011,1457.038696,1442.590332,7241673,11/15/2019,1383.599976,1392.699951,1366.199951,1377.650024,1289.975464,3409434,11/15/2019,55,55.45000076,54.20000076,54.5,51.73476028,5676494,,,,,,,
11/1/2019,4.230000019,4.389999866,4.179999828,4.260000229,3.982174158,219700,11/18/2019,1458.821777,1472.046509,1441.733765,1445.498169,1431.164185,6496095,11/18/2019,1388,1393.800049,1361.25,1364.5,1277.662354,2733161,11/18/2019,54.5,56.59999847,54.5,55.95000076,53.1111908,7099868,,,,,,,
11/4/2019,4.320000172,4.400000095,4.079999924,4.099999905,3.8326087,387200,11/19/2019,1453.224854,1500.675049,1451.243652,1495.573486,1480.74292,13926337,11/19/2019,1364.5,1378.199951,1361.5,1365.75,1278.832886,2396206,11/19/2019,56,56.29999924,55.34999847,55.75,52.92133713,3922027,,,,,,,
11/5/2019,4.130000114,4.389999866,4.03000021,4.050000191,3.785869837,323100,11/20/2019,1540.44812,1557.635132,1528.709351,1533.117554,1517.914673,20092835,11/20/2019,1372,1393.349976,1365.349976,1380.800049,1292.925049,3914075,11/20/2019,55.65000153,55.84999847,55.09999847,55.40000153,52.58909607,4758920,,,,,,,
11/6/2019,4.03000021,4.059999943,3.849999905,4.019999981,3.75782609,465700,11/21/2019,1530.492432,1541.38916,1514.196899,1523.161987,1508.057739,6875134,11/21/2019,1405,1417.900024,1385,1392.699951,1304.067627,5719318,11/21/2019,55.34999847,56.20000076,54.54999924,54.84999847,52.06700134,7025549,,,,,,,
11/7/2019,4.050000191,4.139999866,3.950000048,3.960000038,3.701739311,309300,11/22/2019,1527.619751,1554.762451,1523.161987,1531.978394,1516.786865,10315843,11/22/2019,1393.75,1398.949951,1371,1378.650024,1290.911743,2363205,11/22/2019,55.20000076,55.75,54.70000076,55.15000153,52.35177994,8206981,,,,,,,
11/8/2019,3.960000038,3.960000038,3.829999924,3.940000057,3.68304348,373500,11/25/2019,1536.584717,1550.106567,1536.436157,1546.887085,1531.547729,6989948,11/25/2019,1378.5,1389,1371.099976,1380.849976,1292.971802,2956576,11/25/2019,55.15000153,56.09999847,55.15000153,55.95000076,53.1111908,5254263,,,,,,,
11/11/2019,3.940000057,3.99000001,3.680000067,3.849999905,3.598912954,419400,11/26/2019,1553.37561,1561.548096,1541.38916,1545.599243,1530.272705,16305243,11/26/2019,1379.349976,1380,1359.550049,1363,1276.257935,4853977,11/26/2019,56.25,57.09999847,55.40000153,56.65000153,53.77567673,13251685,,,,,,,
11/12/2019,3.829999924,3.849999905,3.650000095,3.660000086,3.421304464,282600,11/27/2019,1545.302124,1560.706055,1541.488281,1555.109131,1539.68811,4450122,11/27/2019,1365,1370,1314.150024,1335.5,1250.507935,7904745,11/27/2019,57,57.5,56.54999924,56.79999924,53.9180603,6969108,,,,,,,
11/13/2019,3.720000029,3.799999952,3.579999924,3.779999971,3.53347826,425000,11/28/2019,1557.882813,1569.274902,1549.264526,1565.460938,1549.937378,6344459,11/28/2019,1344,1354,1327.199951,1349.900024,1263.991577,4503913,11/28/2019,56.59999847,56.79999924,55.70000076,56.45000076,53.58581924,12572613,,,,,,,
11/14/2019,3.789999962,3.849999905,3.75,3.809999943,3.561521769,319400,11/29/2019,1567.095459,1567.095459,1533.315674,1536.584717,1521.347534,8565249,11/29/2019,1350,1350.199951,1328,1330.550049,1245.873047,2515083,11/29/2019,56.79999924,58.95000076,56.54999924,57.34999847,54.44015121,13401893,,,,,,,
11/15/2019,3.839999914,3.839999914,3.680000067,3.779999971,3.53347826,282700,12/2/2019,1584.975952,1599.290283,1562.192017,1571.602783,1556.018433,14410500,12/2/2019,1330.550049,1342.900024,1320.349976,1333.349976,1248.494873,3044008,12/2/2019,57.34999847,57.40000153,55.54999924,56.34999847,53.49089432,12052254,,,,,,,
11/18/2019,3.769999981,3.839999914,3.720000029,3.809999943,3.561521769,142300,12/3/2019,1577.794067,1579.032349,1557.833252,1564.074097,1548.564331,5995079,12/3/2019,1333.449951,1333.449951,1310,1313.199951,1229.627197,3068849,12/3/2019,56.5,56.5,55,55.45000076,52.63655853,5536309,,,,,,,
11/19/2019,3.799999952,3.809999943,3.569999933,3.74000001,3.496087074,435600,12/4/2019,1558.229492,1562.687256,1519.348145,1538.120117,1522.867676,9685777,12/4/2019,1310,1312,1282.150024,1285.099976,1203.31543,10230371,12/4/2019,55,56.15000153,54.90000153,55.84999847,53.01626205,3605231,,,,,,,
11/20/2019,3.700000048,3.75999999,3.619999886,3.730000019,3.486739159,269300,12/5/2019,1559.220093,1564.916138,1529.501831,1536.287476,1521.053223,9203442,12/5/2019,1294,1313,1285.150024,1302.199951,1219.327271,6644324,12/5/2019,56.15000153,56.15000153,55.25,55.79999924,52.96879959,7119298,,,,,,,
11/21/2019,3.720000029,3.819999933,3.680000067,3.779999971,3.53347826,250400,12/6/2019,1538.417358,1553.276489,1526.629028,1540.299561,1525.025513,6038833,12/6/2019,1308.849976,1309,1283.099976,1290.800049,1208.652832,3302384,12/6/2019,57.34999847,57.34999847,53.20000076,53.5,50.78549576,14587403,,,,,,,
11/22/2019,3.710000038,3.829999924,3.710000038,3.779999971,3.53347826,249400,12/9/2019,1541.53772,1562.588257,1531.978394,1557.833252,1542.385376,5834593,12/9/2019,1294,1298.900024,1271.800049,1276,1194.794556,3038475,12/9/2019,53.5,54.65000153,52.25,52.45000076,49.78877258,8338162,,,,,,,
11/25/2019,3.799999952,4.039999962,3.799999952,4.039999962,3.776521683,288000,12/10/2019,1557.288452,1558.823853,1539.556519,1547.283325,1531.939941,4694991,12/10/2019,1277,1284,1267.150024,1279,1197.603638,2759100,12/10/2019,52.70000076,53.75,51.04999924,51.40000153,48.79204941,18892627,,,,,,,
11/26/2019,4.050000191,4.090000153,3.940000057,3.960000038,3.701739311,444600,12/11/2019,1540.99292,1559.715454,1536.039917,1547.729126,1532.38147,5706279,12/11/2019,1282.949951,1288.75,1255,1264.300049,1183.839233,3949135,12/11/2019,51.15000153,53.09999847,51.15000153,52.79999924,50.12101364,7113895,,,,,,,
11/27/2019,3.99000001,4.119999886,3.970000029,4.079999924,3.813913107,220800,12/12/2019,1555.505371,1559.071533,1542.033081,1553.474609,1538.069824,4765727,12/12/2019,1270,1282.849976,1268.199951,1279.699951,1198.259155,3264836,12/12/2019,52.70000076,53.75,52.54999924,53.34999847,50.64310837,5730574,,,,,,,
11/29/2019,4.079999924,4.210000038,4.059999943,4.159999847,3.888695478,114700,12/13/2019,1565.163818,1575.069946,1557.635132,1568.036621,1552.487549,5846419,12/13/2019,1287.949951,1308,1285.300049,1305.300049,1222.22998,3655956,12/13/2019,53.59999847,54.59999847,52.90000153,54,51.26012802,13996578,,,,,,,
12/2/2019,4.190000057,4.190000057,3.970000029,3.980000019,3.720434904,178100,12/16/2019,1577.051147,1578.93335,1549.660767,1551.889648,1536.500732,5488487,12/16/2019,1314.449951,1318,1300,1303,1220.076294,3969819,12/16/2019,54.15000153,55.54999924,54.04999924,55,52.20939255,13368024,,,,,,,
12/3/2019,3.930000067,4.019999981,3.839999914,4,3.739130497,264800,12/17/2019,1552.038208,1564.173218,1540.943359,1548.026245,1532.675537,9379800,12/17/2019,1309.199951,1325,1303.800049,1317.949951,1234.074829,3719446,12/17/2019,55,56.20000076,54.65000153,56.04999924,53.20611572,7255855,,,,,,,
12/4/2019,4.019999981,4.050000191,3.930000067,3.980000019,3.720434904,127800,12/18/2019,1548.323486,1565.163818,1547.332886,1561.052734,1545.572876,6803466,12/18/2019,1324.75,1325.949951,1314.599976,1319.349976,1235.385864,2961222,12/18/2019,56.25,56.25,54.79999924,55.5,52.684021,5634510,,,,,,,
12/5/2019,3.99000001,4.059999943,3.859999895,3.930000067,3.673695803,164800,12/19/2019,1558.922974,1599.736084,1557.040771,1594.832642,1579.017822,9464354,12/19/2019,1316.75,1321,1307.099976,1311.75,1228.269409,1936623,12/19/2019,54.95000076,56.04999924,54.54999924,55.70000076,52.87387466,6911871,,,,,,,
12/6/2019,3.970000029,4.070000172,3.920000076,4.059999943,3.795217514,156700,12/20/2019,1599.835205,1602.361206,1581.112671,1584.084473,1568.376221,9816798,12/20/2019,1313,1327.900024,1307.300049,1311.550049,1228.082153,3297390,12/20/2019,55.65000153,56.09999847,55.25,55.45000076,52.63655853,5836678,,,,,,,
12/9/2019,4,4.059999943,3.930000067,3.99000001,3.729782581,166200,12/23/2019,1545.450684,1562.736816,1543.172241,1556.644531,1541.208374,11587233,12/23/2019,1307.900024,1322,1305,1311.25,1227.801392,3394916,12/23/2019,55,56,55,55.75,52.92133713,6340544,,,,,,,
12/10/2019,3.950000048,4.010000229,3.900000095,4,3.739130497,143100,12/24/2019,1554.168091,1557.288452,1528.015991,1531.928833,1516.737793,8329356,12/24/2019,1314.650024,1319,1298,1301,1218.203491,1803814,12/24/2019,56.45000076,56.65000153,55.75,56.09999847,53.25357819,7649247,,,,,,,
12/11/2019,4,4.159999847,3.960000038,4.150000095,3.87934804,229300,12/26/2019,1527.17395,1538.367798,1495.969727,1501.17041,1486.284302,13734705,12/26/2019,1299.650024,1306.699951,1277,1279.300049,1197.884644,3723801,12/26/2019,56,56.54999924,55,55.15000153,52.35177994,4026238,,,,,,,
12/12/2019,4.139999866,4.190000057,4.059999943,4.159999847,3.888695478,196600,12/27/2019,1512.661499,1531.681152,1507.015015,1527.86731,1512.716553,8158196,12/27/2019,1281.550049,1301.849976,1280.150024,1299.599976,1216.892578,2459664,12/27/2019,55.29999924,56.29999924,55.29999924,56.09999847,53.25357819,2983035,,,,,,,
12/13/2019,4.130000114,4.159999847,4.010000229,4.050000191,3.785869837,123900,12/30/2019,1531.433594,1533.117554,1513.70166,1529.699951,1514.531006,7902607,12/30/2019,1301.900024,1307.199951,1296.5,1302.300049,1219.421021,2072838,12/30/2019,55.90000153,56.70000076,55.70000076,56.45000076,53.58581924,3198070,,,,,,,
12/16/2019,4.010000229,4.070000172,3.950000048,4,3.739130497,205800,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/17/2019,3.99000001,4.099999905,3.940000057,4.090000153,3.823261023,291400,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/18/2019,4.099999905,4.230000019,4.050000191,4.070000172,3.80456543,273700,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/19/2019,4.090000153,4.139999866,4.03000021,4.130000114,3.860652447,125400,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/20/2019,4.139999866,4.170000076,4.079999924,4.170000076,3.898043633,351300,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2019,4.179999828,4.429999828,4.110000134,4.369999886,4.085000038,238800,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2019,4.369999886,4.630000114,4.369999886,4.53000021,4.234565258,183100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/26/2019,4.519999981,4.650000095,4.480000019,4.53000021,4.234565258,162800,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/27/2019,4.519999981,4.550000191,4.289999962,4.320000172,4.038260937,196000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/30/2019,4.269999981,4.340000153,4.159999847,4.230000019,3.954130411,159700,,,,,,,,,,,,,,,,,,,,,,,,,,,,
